"K1T2T7","10","Gloucester-Southgate","Ottawa ward"
"K1T2T8","10","Gloucester-Southgate","Ottawa ward"
"K1T2T9","10","Gloucester-Southgate","Ottawa ward"
"K1T2V1","10","Gloucester-Southgate","Ottawa ward"
"K1T2V2","10","Gloucester-Southgate","Ottawa ward"
"K1T2V3","10","Gloucester-Southgate","Ottawa ward"
"K1T2V4","10","Gloucester-Southgate","Ottawa ward"
"K1T2V5","10","Gloucester-Southgate","Ottawa ward"
"K1T2V6","10","Gloucester-Southgate","Ottawa ward"
"K1T2V7","10","Gloucester-Southgate","Ottawa ward"
"K1T2V8","10","Gloucester-Southgate","Ottawa ward"
"K1T2V9","10","Gloucester-Southgate","Ottawa ward"
"K1T2W1","10","Gloucester-Southgate","Ottawa ward"
"K1T2W2","10","Gloucester-Southgate","Ottawa ward"
"K1T2W3","10","Gloucester-Southgate","Ottawa ward"
"K1T2W4","10","Gloucester-Southgate","Ottawa ward"
"K1T2W5","10","Gloucester-Southgate","Ottawa ward"
"K1T2W6","10","Gloucester-Southgate","Ottawa ward"
"K1T2W7","10","Gloucester-Southgate","Ottawa ward"
"K1T2W8","10","Gloucester-Southgate","Ottawa ward"
"K1T2W9","10","Gloucester-Southgate","Ottawa ward"
"K1T2X1","10","Gloucester-Southgate","Ottawa ward"
"K1T2X2","10","Gloucester-Southgate","Ottawa ward"
"K1T2X3","10","Gloucester-Southgate","Ottawa ward"
"K1T2X4","10","Gloucester-Southgate","Ottawa ward"
"K1T2X5","10","Gloucester-Southgate","Ottawa ward"
"K1T2X6","10","Gloucester-Southgate","Ottawa ward"
"K1T2X7","10","Gloucester-Southgate","Ottawa ward"
"K1T2X8","10","Gloucester-Southgate","Ottawa ward"
"K1T2X9","10","Gloucester-Southgate","Ottawa ward"
"K1T2Y1","10","Gloucester-Southgate","Ottawa ward"
"K1T2Y2","10","Gloucester-Southgate","Ottawa ward"
"K1T2Y3","10","Gloucester-Southgate","Ottawa ward"
"K1T2Y4","10","Gloucester-Southgate","Ottawa ward"
"K1T2Y5","10","Gloucester-Southgate","Ottawa ward"
"K1T2Y6","10","Gloucester-Southgate","Ottawa ward"
"K1T2Y7","10","Gloucester-Southgate","Ottawa ward"
"K1T2Y8","10","Gloucester-Southgate","Ottawa ward"
"K1T2Y9","10","Gloucester-Southgate","Ottawa ward"
"K1T2Z1","10","Gloucester-Southgate","Ottawa ward"
"K1T2Z2","10","Gloucester-Southgate","Ottawa ward"
"K1T2Z3","10","Gloucester-Southgate","Ottawa ward"
"K1T2Z4","10","Gloucester-Southgate","Ottawa ward"
"K1T2Z5","10","Gloucester-Southgate","Ottawa ward"
"K1T2Z6","10","Gloucester-Southgate","Ottawa ward"
"K1T2Z7","10","Gloucester-Southgate","Ottawa ward"
"K1T2Z8","10","Gloucester-Southgate","Ottawa ward"
"K1T2Z9","10","Gloucester-Southgate","Ottawa ward"
"K1T3A1","10","Gloucester-Southgate","Ottawa ward"
"K1T3A2","10","Gloucester-Southgate","Ottawa ward"
"K1T3A3","10","Gloucester-Southgate","Ottawa ward"
"K1T3A4","10","Gloucester-Southgate","Ottawa ward"
"K1T3A5","10","Gloucester-Southgate","Ottawa ward"
"K1T3A8","10","Gloucester-Southgate","Ottawa ward"
"K1T3A9","10","Gloucester-Southgate","Ottawa ward"
"K1T3B1","10","Gloucester-Southgate","Ottawa ward"
"K1T3B2","10","Gloucester-Southgate","Ottawa ward"
"K1T3B3","10","Gloucester-Southgate","Ottawa ward"
"K1T3B4","10","Gloucester-Southgate","Ottawa ward"
"K1T3B5","10","Gloucester-Southgate","Ottawa ward"
"K1T3B6","10","Gloucester-Southgate","Ottawa ward"
"K1T3B7","10","Gloucester-Southgate","Ottawa ward"
"K1T3B8","10","Gloucester-Southgate","Ottawa ward"
"K1T3B9","10","Gloucester-Southgate","Ottawa ward"
"K1T3C1","10","Gloucester-Southgate","Ottawa ward"
"K1T3C2","10","Gloucester-Southgate","Ottawa ward"
"K1T3C3","10","Gloucester-Southgate","Ottawa ward"
"K1T3C4","10","Gloucester-Southgate","Ottawa ward"
"K1T3C5","10","Gloucester-Southgate","Ottawa ward"
"K1T3C6","10","Gloucester-Southgate","Ottawa ward"
"K1T3C7","10","Gloucester-Southgate","Ottawa ward"
"K1T3C8","10","Gloucester-Southgate","Ottawa ward"
"K1T3C9","10","Gloucester-Southgate","Ottawa ward"
"K1T3E1","10","Gloucester-Southgate","Ottawa ward"
"K1T3E2","10","Gloucester-Southgate","Ottawa ward"
"K1T3E3","10","Gloucester-Southgate","Ottawa ward"
"K1T3E4","10","Gloucester-Southgate","Ottawa ward"
"K1T3E5","10","Gloucester-Southgate","Ottawa ward"
"K1T3E6","10","Gloucester-Southgate","Ottawa ward"
"K1T3E7","10","Gloucester-Southgate","Ottawa ward"
"K1T3E8","10","Gloucester-Southgate","Ottawa ward"
"K1T3E9","10","Gloucester-Southgate","Ottawa ward"
"K1T3G1","10","Gloucester-Southgate","Ottawa ward"
"K1T3G2","10","Gloucester-Southgate","Ottawa ward"
"K1T3G3","10","Gloucester-Southgate","Ottawa ward"
"K1T3G4","10","Gloucester-Southgate","Ottawa ward"
"K1T3G5","10","Gloucester-Southgate","Ottawa ward"
"K1T3G6","10","Gloucester-Southgate","Ottawa ward"
"K1T3G7","10","Gloucester-Southgate","Ottawa ward"
"K1T3G8","10","Gloucester-Southgate","Ottawa ward"
"K1T3G9","10","Gloucester-Southgate","Ottawa ward"
"K1T3H1","10","Gloucester-Southgate","Ottawa ward"
"K1T3H3","10","Gloucester-Southgate","Ottawa ward"
"K1T3H4","10","Gloucester-Southgate","Ottawa ward"
"K1T3H5","10","Gloucester-Southgate","Ottawa ward"
"K1T3H6","10","Gloucester-Southgate","Ottawa ward"
"K1T3H7","10","Gloucester-Southgate","Ottawa ward"
"K1T3H8","10","Gloucester-Southgate","Ottawa ward"
"K1T3H9","10","Gloucester-Southgate","Ottawa ward"
"K1T3J1","10","Gloucester-Southgate","Ottawa ward"
"K1T3J2","10","Gloucester-Southgate","Ottawa ward"
"K1T3J3","10","Gloucester-Southgate","Ottawa ward"
"K1T3J4","10","Gloucester-Southgate","Ottawa ward"
"K1T3J5","10","Gloucester-Southgate","Ottawa ward"
"K1T3J6","10","Gloucester-Southgate","Ottawa ward"
"K1T3J7","10","Gloucester-Southgate","Ottawa ward"
"K1T3J8","10","Gloucester-Southgate","Ottawa ward"
"K1T3J9","10","Gloucester-Southgate","Ottawa ward"
"K1T3K1","10","Gloucester-Southgate","Ottawa ward"
"K1T3K2","10","Gloucester-Southgate","Ottawa ward"
"K1T3K3","10","Gloucester-Southgate","Ottawa ward"
"K1T3K4","10","Gloucester-Southgate","Ottawa ward"
"K1T3K5","10","Gloucester-Southgate","Ottawa ward"
"K1T3K6","10","Gloucester-Southgate","Ottawa ward"
"K1T3K7","10","Gloucester-Southgate","Ottawa ward"
"K1T3K8","10","Gloucester-Southgate","Ottawa ward"
"K1T3K9","10","Gloucester-Southgate","Ottawa ward"
"K1T3L1","10","Gloucester-Southgate","Ottawa ward"
"K1T3L2","10","Gloucester-Southgate","Ottawa ward"
"K1T3L3","10","Gloucester-Southgate","Ottawa ward"
"K1T3L4","10","Gloucester-Southgate","Ottawa ward"
"K1T3L5","10","Gloucester-Southgate","Ottawa ward"
"K1T3L6","10","Gloucester-Southgate","Ottawa ward"
"K1T3L7","10","Gloucester-Southgate","Ottawa ward"
"K1T3L8","10","Gloucester-Southgate","Ottawa ward"
"K1T3L9","10","Gloucester-Southgate","Ottawa ward"
"K1T3M1","10","Gloucester-Southgate","Ottawa ward"
"K1T3M2","10","Gloucester-Southgate","Ottawa ward"
"K1T3M3","10","Gloucester-Southgate","Ottawa ward"
"K1T3M4","10","Gloucester-Southgate","Ottawa ward"
"K1T3M5","10","Gloucester-Southgate","Ottawa ward"
"K1T3M6","10","Gloucester-Southgate","Ottawa ward"
"K1T3M7","10","Gloucester-Southgate","Ottawa ward"
"K1T3M8","10","Gloucester-Southgate","Ottawa ward"
"K1T3M9","10","Gloucester-Southgate","Ottawa ward"
"K1T3N1","10","Gloucester-Southgate","Ottawa ward"
"K1T3N2","10","Gloucester-Southgate","Ottawa ward"
"K1T3N3","10","Gloucester-Southgate","Ottawa ward"
"K1T3N4","10","Gloucester-Southgate","Ottawa ward"
"K1T3N5","10","Gloucester-Southgate","Ottawa ward"
"K1T3N6","10","Gloucester-Southgate","Ottawa ward"
"K1T3N7","10","Gloucester-Southgate","Ottawa ward"
"K1T3N8","10","Gloucester-Southgate","Ottawa ward"
"K1T3N9","10","Gloucester-Southgate","Ottawa ward"
"K1T3P1","10","Gloucester-Southgate","Ottawa ward"
"K1T3P2","10","Gloucester-Southgate","Ottawa ward"
"K1T3P3","10","Gloucester-Southgate","Ottawa ward"
"K1T3P4","10","Gloucester-Southgate","Ottawa ward"
"K1T3P5","10","Gloucester-Southgate","Ottawa ward"
"K1T3P6","10","Gloucester-Southgate","Ottawa ward"
"K1T3P7","10","Gloucester-Southgate","Ottawa ward"
"K1T3P8","10","Gloucester-Southgate","Ottawa ward"
"K1T3P9","10","Gloucester-Southgate","Ottawa ward"
"K1T3R1","10","Gloucester-Southgate","Ottawa ward"
"K1T3R2","10","Gloucester-Southgate","Ottawa ward"
"K1T3R3","10","Gloucester-Southgate","Ottawa ward"
"K1T3R4","10","Gloucester-Southgate","Ottawa ward"
"K1T3R5","10","Gloucester-Southgate","Ottawa ward"
"K1T3R6","10","Gloucester-Southgate","Ottawa ward"
"K1T3R7","10","Gloucester-Southgate","Ottawa ward"
"K1T3R8","10","Gloucester-Southgate","Ottawa ward"
"K1T3R9","10","Gloucester-Southgate","Ottawa ward"
"K1T3S1","10","Gloucester-Southgate","Ottawa ward"
"K1T3S2","10","Gloucester-Southgate","Ottawa ward"
"K1T3S3","10","Gloucester-Southgate","Ottawa ward"
"K1T3S4","10","Gloucester-Southgate","Ottawa ward"
"K1T3S5","10","Gloucester-Southgate","Ottawa ward"
"K1T3S6","10","Gloucester-Southgate","Ottawa ward"
"K1T3S7","10","Gloucester-Southgate","Ottawa ward"
"K1T3S8","10","Gloucester-Southgate","Ottawa ward"
"K1T3S9","10","Gloucester-Southgate","Ottawa ward"
"K1T3T1","10","Gloucester-Southgate","Ottawa ward"
"K1T3T2","10","Gloucester-Southgate","Ottawa ward"
"K1T3T3","10","Gloucester-Southgate","Ottawa ward"
"K1T3T4","10","Gloucester-Southgate","Ottawa ward"
"K1T3T5","10","Gloucester-Southgate","Ottawa ward"
"K1T3T6","10","Gloucester-Southgate","Ottawa ward"
"K1T3T7","22","Gloucester-South Nepean","Ottawa ward"
"K1T3T8","22","Gloucester-South Nepean","Ottawa ward"
"K1T3T9","22","Gloucester-South Nepean","Ottawa ward"
"K1T3V1","22","Gloucester-South Nepean","Ottawa ward"
"K1T3V2","22","Gloucester-South Nepean","Ottawa ward"
"K1T3V3","22","Gloucester-South Nepean","Ottawa ward"
"K1T3V4","22","Gloucester-South Nepean","Ottawa ward"
"K1T3V5","22","Gloucester-South Nepean","Ottawa ward"
"K1T3V6","22","Gloucester-South Nepean","Ottawa ward"
"K1T3V7","22","Gloucester-South Nepean","Ottawa ward"
"K1T3V8","10","Gloucester-Southgate","Ottawa ward"
"K1T3V9","10","Gloucester-Southgate","Ottawa ward"
"K1T3W1","22","Gloucester-South Nepean","Ottawa ward"
"K1T3W2","22","Gloucester-South Nepean","Ottawa ward"
"K1T3W3","10","Gloucester-Southgate","Ottawa ward"
"K1T3W4","10","Gloucester-Southgate","Ottawa ward"
"K1T3W5","10","Gloucester-Southgate","Ottawa ward"
"K1T3W6","22","Gloucester-South Nepean","Ottawa ward"
"K1T3W7","10","Gloucester-Southgate","Ottawa ward"
"K1T3W8","10","Gloucester-Southgate","Ottawa ward"
"K1T3W9","10","Gloucester-Southgate","Ottawa ward"
"K1T3X1","22","Gloucester-South Nepean","Ottawa ward"
"K1T3X2","10","Gloucester-Southgate","Ottawa ward"
"K1T3X3","10","Gloucester-Southgate","Ottawa ward"
"K1T3X4","10","Gloucester-Southgate","Ottawa ward"
"K1T3X5","10","Gloucester-Southgate","Ottawa ward"
"K1T3X6","10","Gloucester-Southgate","Ottawa ward"
"K1T3X7","10","Gloucester-Southgate","Ottawa ward"
"K1T3X8","10","Gloucester-Southgate","Ottawa ward"
"K1T3X9","10","Gloucester-Southgate","Ottawa ward"
"K1T3Y1","10","Gloucester-Southgate","Ottawa ward"
"K1T3Y2","10","Gloucester-Southgate","Ottawa ward"
"K1T3Y3","10","Gloucester-Southgate","Ottawa ward"
"K1T3Y4","10","Gloucester-Southgate","Ottawa ward"
"K1T3Y5","10","Gloucester-Southgate","Ottawa ward"
"K1T3Y6","10","Gloucester-Southgate","Ottawa ward"
"K1T3Y7","10","Gloucester-Southgate","Ottawa ward"
"K1T3Y8","10","Gloucester-Southgate","Ottawa ward"
"K1T3Y9","10","Gloucester-Southgate","Ottawa ward"
"K1T3Z1","10","Gloucester-Southgate","Ottawa ward"
"K1T3Z2","10","Gloucester-Southgate","Ottawa ward"
"K1T3Z3","10","Gloucester-Southgate","Ottawa ward"
"K1T3Z4","20","Osgoode","Ottawa ward"
"K1T3Z5","10","Gloucester-Southgate","Ottawa ward"
"K1T3Z6","10","Gloucester-Southgate","Ottawa ward"
"K1T3Z7","10","Gloucester-Southgate","Ottawa ward"
"K1T3Z8","10","Gloucester-Southgate","Ottawa ward"
"K1T3Z9","10","Gloucester-Southgate","Ottawa ward"
"K1T4A1","10","Gloucester-Southgate","Ottawa ward"
"K1T4A2","10","Gloucester-Southgate","Ottawa ward"
"K1T4A3","10","Gloucester-Southgate","Ottawa ward"
"K1T4A4","10","Gloucester-Southgate","Ottawa ward"
"K1T4A5","10","Gloucester-Southgate","Ottawa ward"
"K1T4A6","10","Gloucester-Southgate","Ottawa ward"
"K1T4A7","10","Gloucester-Southgate","Ottawa ward"
"K1T4A8","10","Gloucester-Southgate","Ottawa ward"
"K1T4A9","10","Gloucester-Southgate","Ottawa ward"
"K1T4B1","10","Gloucester-Southgate","Ottawa ward"
"K1T4B2","10","Gloucester-Southgate","Ottawa ward"
"K1T4B3","10","Gloucester-Southgate","Ottawa ward"
"K1T4B4","10","Gloucester-Southgate","Ottawa ward"
"K1T4B5","10","Gloucester-Southgate","Ottawa ward"
"K1T4B6","10","Gloucester-Southgate","Ottawa ward"
"K1T4B7","10","Gloucester-Southgate","Ottawa ward"
"K1T4B8","10","Gloucester-Southgate","Ottawa ward"
"K1T4B9","10","Gloucester-Southgate","Ottawa ward"
"K1T4C1","10","Gloucester-Southgate","Ottawa ward"
"K1T4C2","10","Gloucester-Southgate","Ottawa ward"
"K1T4C3","10","Gloucester-Southgate","Ottawa ward"
"K1T4C4","10","Gloucester-Southgate","Ottawa ward"
"K1T4C5","10","Gloucester-Southgate","Ottawa ward"
"K1T4C6","10","Gloucester-Southgate","Ottawa ward"
"K1T4C7","10","Gloucester-Southgate","Ottawa ward"
"K1T4C8","10","Gloucester-Southgate","Ottawa ward"
"K1T4C9","10","Gloucester-Southgate","Ottawa ward"
"K1T4E1","10","Gloucester-Southgate","Ottawa ward"
"K1T4E2","10","Gloucester-Southgate","Ottawa ward"
"K1T4E3","10","Gloucester-Southgate","Ottawa ward"
"K1T4E4","22","Gloucester-South Nepean","Ottawa ward"
"K1T4E5","10","Gloucester-Southgate","Ottawa ward"
"K1T4E6","22","Gloucester-South Nepean","Ottawa ward"
"K1T4E7","22","Gloucester-South Nepean","Ottawa ward"
"K1T4E8","10","Gloucester-Southgate","Ottawa ward"
"K1T4E9","10","Gloucester-Southgate","Ottawa ward"
"K1T4G1","22","Gloucester-South Nepean","Ottawa ward"
"K1T4G2","10","Gloucester-Southgate","Ottawa ward"
"K1T4G3","10","Gloucester-Southgate","Ottawa ward"
"K1T4G4","10","Gloucester-Southgate","Ottawa ward"
"K1T4G5","10","Gloucester-Southgate","Ottawa ward"
"K1T4G6","10","Gloucester-Southgate","Ottawa ward"
"K1T4G7","10","Gloucester-Southgate","Ottawa ward"
"K1T4G8","10","Gloucester-Southgate","Ottawa ward"
"K1T4G9","10","Gloucester-Southgate","Ottawa ward"
"K1T4H1","22","Gloucester-South Nepean","Ottawa ward"
"K1T4H2","22","Gloucester-South Nepean","Ottawa ward"
"K1T4H3","10","Gloucester-Southgate","Ottawa ward"
"K1T4H4","10","Gloucester-Southgate","Ottawa ward"
"K1T4H5","22","Gloucester-South Nepean","Ottawa ward"
"K1T4H6","10","Gloucester-Southgate","Ottawa ward"
"K1T4H7","10","Gloucester-Southgate","Ottawa ward"
"K1T4H8","10","Gloucester-Southgate","Ottawa ward"
"K1T4H9","22","Gloucester-South Nepean","Ottawa ward"
"K1T4J1","10","Gloucester-Southgate","Ottawa ward"
"K1T4J2","10","Gloucester-Southgate","Ottawa ward"
"K1T4J3","10","Gloucester-Southgate","Ottawa ward"
"K1T4J4","10","Gloucester-Southgate","Ottawa ward"
"K1T4J5","22","Gloucester-South Nepean","Ottawa ward"
"K1V0A1","16","River","Ottawa ward"
"K1V0A2","16","River","Ottawa ward"
"K1V0A3","16","River","Ottawa ward"
"K1V0A4","16","River","Ottawa ward"
"K1V0A5","16","River","Ottawa ward"
"K1V0A6","16","River","Ottawa ward"
"K1V0A7","16","River","Ottawa ward"
"K1V0A8","16","River","Ottawa ward"
"K1V0A9","16","River","Ottawa ward"
"K1V0B1","16","River","Ottawa ward"
"K1V0B2","16","River","Ottawa ward"
"K1V0B3","16","River","Ottawa ward"
"K1V0B4","16","River","Ottawa ward"
"K1V0B6","16","River","Ottawa ward"
"K1V0B7","16","River","Ottawa ward"
"K1V0B8","16","River","Ottawa ward"
"K1V0B9","16","River","Ottawa ward"
"K1V0C1","16","River","Ottawa ward"
"K1V0C2","18","Alta Vista","Ottawa ward"
"K1V0C3","17","Capital","Ottawa ward"
"K1V0C4","16","River","Ottawa ward"
"K1V0C5","16","River","Ottawa ward"
"K1V0C6","16","River","Ottawa ward"
"K1V0C7","16","River","Ottawa ward"
"K1V0C8","16","River","Ottawa ward"
"K1V0C9","16","River","Ottawa ward"
"K1V0E1","16","River","Ottawa ward"
"K1V0E2","16","River","Ottawa ward"
"K1V0E3","16","River","Ottawa ward"
"K1V0E4","16","River","Ottawa ward"
"K1V0E5","16","River","Ottawa ward"
"K1V0E6","16","River","Ottawa ward"
"K1V0E7","10","Gloucester-Southgate","Ottawa ward"
"K1V0E8","16","River","Ottawa ward"
"K1V0G1","16","River","Ottawa ward"
"K1V0G2","16","River","Ottawa ward"
"K1V0G3","16","River","Ottawa ward"
"K1V0G4","16","River","Ottawa ward"
"K1V0G5","16","River","Ottawa ward"
"K1V0G6","18","Alta Vista","Ottawa ward"
"K1V0G7","18","Alta Vista","Ottawa ward"
"K1V0G8","18","Alta Vista","Ottawa ward"
"K1V0G9","18","Alta Vista","Ottawa ward"
"K1V0H1","18","Alta Vista","Ottawa ward"
"K1V0H2","18","Alta Vista","Ottawa ward"
"K1V0H3","18","Alta Vista","Ottawa ward"
"K1V0H4","16","River","Ottawa ward"
"K1V0H5","16","River","Ottawa ward"
"K1V0H6","16","River","Ottawa ward"
"K1V0H7","16","River","Ottawa ward"
"K1V0H8","10","Gloucester-Southgate","Ottawa ward"
"K1V0H9","16","River","Ottawa ward"
"K1V0J1","16","River","Ottawa ward"
"K1V0J2","16","River","Ottawa ward"
"K1V0J3","16","River","Ottawa ward"
"K1V0J4","16","River","Ottawa ward"
"K1V0J5","16","River","Ottawa ward"
"K1V0J6","16","River","Ottawa ward"
"K1V0J7","10","Gloucester-Southgate","Ottawa ward"
"K1V0J8","10","Gloucester-Southgate","Ottawa ward"
"K1V0J9","16","River","Ottawa ward"
"K1V0K1","10","Gloucester-Southgate","Ottawa ward"
"K1V0K2","10","Gloucester-Southgate","Ottawa ward"
"K1V0K3","18","Alta Vista","Ottawa ward"
"K1V0K5","16","River","Ottawa ward"
"K1V0K6","16","River","Ottawa ward"
"K1V0K7","16","River","Ottawa ward"
"K1V0K8","16","River","Ottawa ward"
"K1V0K9","16","River","Ottawa ward"
"K1V0L1","16","River","Ottawa ward"
"K1V0L2","16","River","Ottawa ward"
"K1V0L3","16","River","Ottawa ward"
"K1V0L4","16","River","Ottawa ward"
"K1V0L5","16","River","Ottawa ward"
"K1V0L6","16","River","Ottawa ward"
"K1V0L7","16","River","Ottawa ward"
"K1V0L8","16","River","Ottawa ward"
"K1V0L9","16","River","Ottawa ward"
"K1V0M1","16","River","Ottawa ward"
"K1V0M2","16","River","Ottawa ward"
"K1V0M3","16","River","Ottawa ward"
"K1V0M4","16","River","Ottawa ward"
"K1V0M5","16","River","Ottawa ward"
"K1V0M6","16","River","Ottawa ward"
"K1V0M7","10","Gloucester-Southgate","Ottawa ward"
"K1V0M8","16","River","Ottawa ward"
"K1V0M9","16","River","Ottawa ward"
"K1V0N1","16","River","Ottawa ward"
"K1V0N2","16","River","Ottawa ward"
"K1V0N4","16","River","Ottawa ward"
"K1V0N5","16","River","Ottawa ward"
"K1V0N6","16","River","Ottawa ward"
"K1V0N7","10","Gloucester-Southgate","Ottawa ward"
"K1V0N8","10","Gloucester-Southgate","Ottawa ward"
"K1V0N9","16","River","Ottawa ward"
"K1V0P1","16","River","Ottawa ward"
"K1V0P2","10","Gloucester-Southgate","Ottawa ward"
"K1V0P3","10","Gloucester-Southgate","Ottawa ward"
"K1V0P4","10","Gloucester-Southgate","Ottawa ward"
"K1V0P5","16","River","Ottawa ward"
"K1V0P6","16","River","Ottawa ward"
"K1V0P7","16","River","Ottawa ward"
"K1V0P8","16","River","Ottawa ward"
"K1V0P9","16","River","Ottawa ward"
"K1V0R1","10","Gloucester-Southgate","Ottawa ward"
"K1V0R2","16","River","Ottawa ward"
"K1V0R3","16","River","Ottawa ward"
"K1V0R4","10","Gloucester-Southgate","Ottawa ward"
"K1V0R5","10","Gloucester-Southgate","Ottawa ward"
"K1V0R6","10","Gloucester-Southgate","Ottawa ward"
"K1V0R7","10","Gloucester-Southgate","Ottawa ward"
"K1V0R8","10","Gloucester-Southgate","Ottawa ward"
"K1V0R9","10","Gloucester-Southgate","Ottawa ward"
"K1V0S1","10","Gloucester-Southgate","Ottawa ward"
"K1V0S2","10","Gloucester-Southgate","Ottawa ward"
"K1V0S3","10","Gloucester-Southgate","Ottawa ward"
"K1V0S4","10","Gloucester-Southgate","Ottawa ward"
"K1V0S5","10","Gloucester-Southgate","Ottawa ward"
"K1V0S6","10","Gloucester-Southgate","Ottawa ward"
"K1V0S7","10","Gloucester-Southgate","Ottawa ward"
"K1V0S8","10","Gloucester-Southgate","Ottawa ward"
"K1V0S9","10","Gloucester-Southgate","Ottawa ward"
"K1V0T1","10","Gloucester-Southgate","Ottawa ward"
"K1V0T2","10","Gloucester-Southgate","Ottawa ward"
"K1V0T3","10","Gloucester-Southgate","Ottawa ward"
"K1V0T4","10","Gloucester-Southgate","Ottawa ward"
"K1V0T5","10","Gloucester-Southgate","Ottawa ward"
"K1V0T6","10","Gloucester-Southgate","Ottawa ward"
"K1V0T7","10","Gloucester-Southgate","Ottawa ward"
"K1V0T8","16","River","Ottawa ward"
"K1V0T9","16","River","Ottawa ward"
"K1V0V1","16","River","Ottawa ward"
"K1V0V2","16","River","Ottawa ward"
"K1V0V3","16","River","Ottawa ward"
"K1V0V4","16","River","Ottawa ward"
"K1V0V5","16","River","Ottawa ward"
"K1V0V7","16","River","Ottawa ward"
"K1V0V8","16","River","Ottawa ward"
"K1V0V9","16","River","Ottawa ward"
"K1V0W1","10","Gloucester-Southgate","Ottawa ward"
"K1V0W2","18","Alta Vista","Ottawa ward"
"K1V0W3","17","Capital","Ottawa ward"
"K1V0W4","16","River","Ottawa ward"
"K1V0W5","16","River","Ottawa ward"
"K1V0W6","16","River","Ottawa ward"
"K1V0W7","16","River","Ottawa ward"
"K1V0W8","16","River","Ottawa ward"
"K1V0W9","16","River","Ottawa ward"
"K1V0X1","10","Gloucester-Southgate","Ottawa ward"
"K1V0X2","18","Alta Vista","Ottawa ward"
"K1V0X3","16","River","Ottawa ward"
"K1V0X5","16","River","Ottawa ward"
"K1V0X6","16","River","Ottawa ward"
"K1V0X7","16","River","Ottawa ward"
"K1V0X8","16","River","Ottawa ward"
"K1V0X9","16","River","Ottawa ward"
"K1V0Y3","10","Gloucester-Southgate","Ottawa ward"
"K1V0Y4","10","Gloucester-Southgate","Ottawa ward"
"K1V0Y5","10","Gloucester-Southgate","Ottawa ward"
"K1V0Y6","16","River","Ottawa ward"
"K1V0Y7","10","Gloucester-Southgate","Ottawa ward"
"K1V0Y8","10","Gloucester-Southgate","Ottawa ward"
"K1V0Y9","10","Gloucester-Southgate","Ottawa ward"
"K1V0Z1","10","Gloucester-Southgate","Ottawa ward"
"K1V0Z2","10","Gloucester-Southgate","Ottawa ward"
"K1V0Z3","16","River","Ottawa ward"
"K1V0Z4","16","River","Ottawa ward"
"K1V0Z5","10","Gloucester-Southgate","Ottawa ward"
"K1V0Z6","10","Gloucester-Southgate","Ottawa ward"
"K1V0Z7","10","Gloucester-Southgate","Ottawa ward"
"K1V0Z8","10","Gloucester-Southgate","Ottawa ward"
"K1V0Z9","10","Gloucester-Southgate","Ottawa ward"
"K1V1A1","10","Gloucester-Southgate","Ottawa ward"
"K1V1A2","10","Gloucester-Southgate","Ottawa ward"
"K1V1A3","18","Alta Vista","Ottawa ward"
"K1V1A4","10","Gloucester-Southgate","Ottawa ward"
"K1V1A6","10","Gloucester-Southgate","Ottawa ward"
"K1V1A9","16","River","Ottawa ward"
"K1V1B1","16","River","Ottawa ward"
"K1V1B2","16","River","Ottawa ward"
"K1V1B3","16","River","Ottawa ward"
"K1V1B5","10","Gloucester-Southgate","Ottawa ward"
"K1V1B8","16","River","Ottawa ward"
"K1V1B9","16","River","Ottawa ward"
"K1V1C1","16","River","Ottawa ward"
"K1V1C2","16","River","Ottawa ward"
"K1V1C3","16","River","Ottawa ward"
"K1V1C4","16","River","Ottawa ward"
"K1V1C5","10","Gloucester-Southgate","Ottawa ward"
"K1V1C6","10","Gloucester-Southgate","Ottawa ward"
"K1V1C7","10","Gloucester-Southgate","Ottawa ward"
"K1V1C8","10","Gloucester-Southgate","Ottawa ward"
"K1V1C9","10","Gloucester-Southgate","Ottawa ward"
"K1V1E1","10","Gloucester-Southgate","Ottawa ward"
"K1V1E2","10","Gloucester-Southgate","Ottawa ward"
"K1V1E3","10","Gloucester-Southgate","Ottawa ward"
"K1V1E4","10","Gloucester-Southgate","Ottawa ward"
"K1V1E6","10","Gloucester-Southgate","Ottawa ward"
"K1V1E6","10","Gloucester-Southgate","Ottawa ward"
"K1V1E7","10","Gloucester-Southgate","Ottawa ward"
"K1V1E8","22","Gloucester-South Nepean","Ottawa ward"
"K1V1E9","22","Gloucester-South Nepean","Ottawa ward"
"K1V1G1","22","Gloucester-South Nepean","Ottawa ward"
"K1V1G2","22","Gloucester-South Nepean","Ottawa ward"
"K1V1G3","22","Gloucester-South Nepean","Ottawa ward"
"K1V1G4","22","Gloucester-South Nepean","Ottawa ward"
"K1V1G5","22","Gloucester-South Nepean","Ottawa ward"
"K1V1G6","22","Gloucester-South Nepean","Ottawa ward"
"K1V1G7","22","Gloucester-South Nepean","Ottawa ward"
"K1V1G8","16","River","Ottawa ward"
"K1V1G9","10","Gloucester-Southgate","Ottawa ward"
"K1V1H1","10","Gloucester-Southgate","Ottawa ward"
"K1V1H2","10","Gloucester-Southgate","Ottawa ward"
"K1V1H3","22","Gloucester-South Nepean","Ottawa ward"
"K1V1H4","22","Gloucester-South Nepean","Ottawa ward"
"K1V1H5","22","Gloucester-South Nepean","Ottawa ward"
"K1V1H6","22","Gloucester-South Nepean","Ottawa ward"
"K1V1H7","16","River","Ottawa ward"
